Id,Sales
20077,5597.34
20933,6000.54
21789,0
22645,4939.74
23501,7660.83
24357,7718.56
25213,7713.78
26069,8748.44
26925,11306.64
27781,0
28637,4935.55
29493,6405.08
30349,5593.36
31205,5194.23
32061,5520.34
32917,5945.58
33773,0
34629,4978.32
35485,7835.84
36341,7901.24
37197,7552.6
38053,9140.44
38909,10545.97
39765,0
40621,4973.27
390,6450.66
1246,6750.07
2102,7762.43
2958,9496.78
3814,0
4670,3788.3
5526,5067.95
6382,4856.56
7238,5003.45
8094,4901
8950,5062.46
9806,0
10662,3855.73
11518,6330.15
12374,6088.21
13230,6790.3
14086,7529.2
14942,9720.24
15798,0
16654,3920.36
17510,5012.47
18366,4479.19
19222,4409.76
20078,4400.63
20934,4591.17
21790,0
22646,3912.56
23502,6222.99
24358,6317.2
25214,6686.35
26070,7254.41
26926,9708.16
27782,0
28638,3862.73
29494,5339.82
30350,5090.55
31206,5135.52
32062,5073.67
32918,5406.35
33774,0
34630,3951.56
35486,6601.04
36342,6649.29
37198,6819.61
38054,7510.69
38910,9769.12
39766,0
40622,3999.61
391,9125.98
1247,9433.18
2103,9750.08
2959,12018.34
3815,0
4671,4716.06
5527,7251.65
6383,6988.43
7239,7538.03
8095,6892.59
8951,7467.45
9807,0
10663,4739.48
11519,9720.34
12375,9413.49
13231,9599.63
14087,9866.81
14943,12412.83
15799,0
16655,4834.26
17511,7577.24
18367,6978.17
19223,7511.92
20079,6859.1
20935,7511.81
21791,0
22647,4717.54
23503,9627.51
24359,9320.84
25215,9650.38
26071,9847.88
26927,12465.64
27783,0
28639,4523.49
29495,7475.15
30351,7006.41
31207,7525.27
32063,6843
32919,7537.67
33775,0
34631,4513.79
35487,9220.22
36343,8905.7
37199,9217.56
38055,9430.93
38911,11213.98
39767,0
40623,4577.91
392,5603.38
1248,5808.43
2104,6373.29
2960,6675.97
3816,0
4672,5193.98
5528,5362.67
6384,5315.4
7240,5322.09
8096,5335.27
8952,5636.23
9808,0
10664,5171.03
11520,5601.15
12376,5576.28
13232,5544.03
14088,6349.85
14944,6614.19
15800,0
16656,4758.26
17512,5467.96
18368,5270.61
19224,5221.43
20080,5276.23
20936,5461.74
21792,0
22648,4766.88
23504,5439.75
24360,5367.47
25216,5502.27
26072,6280.43
26928,6470.54
27784,0
28640,4915.7
29496,5391.29
30352,5302.09
31208,5289.89
32064,5363.79
32920,5652.71
33776,0
34632,5304.05
35488,5487.53
36344,5394.33
37200,5569.49
38056,6321.12
38912,6746.81
39768,0
40624,5552.22
393,6642.76
1249,6327.91
2105,6166.45
2961,6797.26
3817,8120.27
4673,5437.64
5529,6518.42
6385,5807.18
7241,5832.72
8097,6045.91
8953,6045.25
9809,8120.27
10665,5437.64
11521,7495.73
12377,6729.97
13233,6461.41
14089,6362.06
14945,6807.04
15801,8120.27
16657,5441.88
17513,6511.55
18369,5807.18
19225,5832.72
20081,6045.91
20937,6045.25
21793,8120.27
22649,5441.88
23505,7626.36
24361,6818.18
25217,6542.09
26073,6379.65
26929,6812.66
27785,8120.27
28641,8342.04
29497,6513.41
30353,5807.18
31209,5832.72
32065,6045.91
32921,6045.25
33777,8120.27
34633,5438.82
35489,7673.4
36345,6863.7
37201,6558.07
38057,6386.91
38913,6852.04
39769,8120.27
40625,5436.18
394,6931.3
1250,7174.39
2106,8040.27
2962,8788.85
3818,0
4674,4367.3
5530,4981.32
6386,4833.22
7242,4574.25
8098,4541.16
8954,5022.79
9810,0
10666,4393.77
11522,7645.83
12378,7243.43
13234,7372.99
14090,8513.33
14946,8835.75
15802,0
16658,4378.81
17514,5002.7
18370,4930.67
19226,4625.93
20082,4558.81
20938,5002.49
21794,0
22650,4309.24
23506,7645.83
24362,7243.43
25218,7374.77
26074,8513.33
26930,8786.86
27786,0
28642,0
29498,5000.08
30354,4914.93
31210,4660.79
32066,4613.86
32922,5035.94
33778,0
34634,4295.3
35490,7645.83
36346,7246.52
37202,7366.16
38058,8513.33
38914,8696.92
39770,0
40626,4309.26
395,8841.24
1251,8392.86
2107,8980.74
2963,10547.71
3819,0
4675,9394.29
5531,8358.47
6387,6961.65
7243,6921.36
8099,6828.64
8955,7536.49
9811,0
10667,9458.19
11523,10657.36
12379,9062.67
13235,9139.87
14091,9369.01
14947,11375.53
15803,0
16659,9862.52
17515,9199.47
18371,6998
19227,6802.17
20083,6732.74
20939,7548.71
21795,0
22651,8648.54
23507,10674.43
24363,8967.22
25219,9542.73
26075,9639.05
26931,11478.64
27787,0
28643,8778.69
29499,8885.4
30355,6968.52
31211,6849.43
32067,6702.37
32923,7689.46
33779,0
34635,8957.33
35491,10282.71
36347,9465.28
37203,9384.77
38059,9477.03
38915,10806.11
39771,0
40627,9031.11
396,7041.79
1252,7130.35
2108,7716.31
2964,8782.67
3820,0
4676,3985.72
5532,4775.03
6388,4920.83
7244,4661.15
8100,4886.74
8956,5065.31
9812,0
10668,4093.51
11524,7106.13
12380,7151.74
13236,7243.14
14092,7755.14
14948,8495.5
15804,0
16660,4439.42
17516,5174.54
18372,5203.77
19228,4636.93
20084,4760.07
20940,4986.65
21796,0
22652,4251.66
23508,6481.85
24364,7154.13
25220,7265.44
26076,7922.77
26932,8639.42
27788,0
28644,3904.54
29500,4879.99
30356,5013.58
31212,4577.6
32068,4786.54
32924,5256.84
33780,0
34636,3714.02
35492,6292.67
36348,6702.75
37204,6511.91
38060,7748.31
38916,8896.84
39772,0
40628,3563.71
397,6313.97
1253,6661.45
2109,7814.74
2965,9108.68
3821,0
4677,3375.56
5533,5509.78
6389,5646.24
7245,5554.73
8101,5352.78
8957,5602.63
9813,0
10669,3448.12
11525,7074.17
12381,6933.36
13237,6982.72
14093,7945.53
14949,9623.2
15805,0
16661,3899.8
17517,5832.89
18373,5978.53
19229,5813.62
20085,5614.28
20941,6086.08
21797,0
22653,3899.8
23509,7170.33
24365,7066.33
25221,7061.75
26077,8097.8
26933,9615.09
27789,0
28645,3980.28
29501,5854.28
30357,5992.94
31213,5803.56
32069,5619.43
32925,6100.42
33781,0
34637,4059.93
35493,7195.04
36349,7088.31
37205,7085.83
38061,8097.43
38917,9811
39773,0
40629,4098.43
398,6955.49
1254,6613.32
2110,6380.58
2966,10623
3822,0
4678,5939.29
5534,5066.11
6390,4848.71
7246,4643.11
8102,4860.22
8958,5164.49
9814,0
10670,5854.5
11526,7652.65
12382,7203.71
13238,6944.57
14094,6895.72
14950,10771.26
15806,0
16662,5748.59
17518,5045.46
18374,4822.59
19230,4629.12
20086,4879.72
20942,5181.67
21798,0
22654,5677.37
23510,7691.21
24366,7162.63
25222,6888.57
26078,6926.39
26934,10805.18
27790,0
28646,5894.99
29502,5015.7
30358,4939.84
31214,4711.92
32070,4938.39
32926,5243.19
33782,0
34638,5935.26
35494,7815.84
36350,7307.17
37206,6999.11
38062,7073.75
38918,10800.62
39774,0
40630,6225.93
399,5845.82
1255,5860.34
2111,5901.34
2967,7257.03
3823,0
4679,5024.49
5535,4328.65
6391,3788.32
7247,3976.91
8103,4096.16
8959,4381.78
9815,0
10671,5302.78
11527,6319.29
12383,5977.01
13239,5951.35
14095,6051.67
14951,7653.25
15807,0
16663,5929.69
17519,4551.89
18375,4704.63
19231,4741.21
20087,5207.06
20943,6254.45
21799,0
22655,5786.88
23511,6432.82
24367,6135.76
25223,5918.06
26079,6137.03
26935,7823.47
27791,0
28647,5696.52
29503,4722.94
30359,4113.65
31215,4065.75
32071,4511.89
32927,5343.91
33783,0
34639,5579.92
35495,6022.58
36351,5830.93
37207,5616.77
38063,5976.7
38919,7848.09
39775,0
40631,5637.61
400,4278.2
1256,4425.83
2112,4733.92
2968,5274.02
3824,0
4680,2942.45
5536,3859.51
6392,3274.93
7248,3316.6
8104,3337.73
8960,3462.58
9816,0
10672,3150.52
11528,4474.93
12384,4437.54
13240,4588.86
14096,4920.65
14952,5604.41
15808,0
16664,3569.95
17520,4237.71
18376,3900.68
19232,3817.85
20088,4003.58
20944,4770.21
21800,0
22656,3465.85
23512,4692.9
24368,4421.7
25224,4536.97
26080,5227.61
26936,6087.23
27792,0
28648,3355.35
29504,4218.74
30360,3948.69
31216,3793.7
32072,3929.98
32928,4941.46
33784,0
34640,3479.92
35496,4490.3
36352,4541.69
37208,4870.64
38064,5013.11
38920,6303.72
39776,0
40632,3617.6
401,5856.63
1257,5470.75
2113,5806.37
2969,6799.48
3825,0
4681,4921.27
5537,5018.04
6393,4556.41
7249,4234.48
8105,4119.64
8961,4199.45
9817,0
10673,4988.59
11529,6993.21
12385,6478.6
13241,5535.37
14097,6005.94
14953,6934.16
15809,0
16665,5128.43
17521,5493.43
18377,4370.42
19233,3971.35
20089,3992.51
20945,4093.46
21801,0
22657,5001.75
23513,7042.42
24369,6327.49
25225,5410.01
26081,6040.25
26937,6888.22
27793,0
28649,5000.28
29505,5202
30361,4375.25
31217,4210.18
32073,4146.39
32929,4370.39
33785,0
34641,5054.98
35497,7301.66
36353,6455.62
37209,5664.56
38065,6305.8
38921,7208.12
39777,0
40633,5176.74
402,9197.77
1258,8622.09
2114,9158.71
2970,11528.76
3826,0
4682,8512.73
5538,7576.87
6394,7093.95
7250,6368.44
8106,6556.71
8962,7533.68
9818,0
10674,8339.13
11530,10726.46
12386,9442.08
13242,8967.31
14098,8975.74
14954,11589.05
15810,0
16666,8432.04
17522,7740.68
18378,7430.17
19234,6677.42
20090,6846.19
20946,7862.19
21802,0
22658,8424.99
23514,10823.42
24370,9330.64
25226,8844.82
26082,8992.31
26938,11626.66
27794,0
28650,8531.53
29506,8106.86
30362,7707.57
31218,6700.52
32074,6775.4
32930,7923.61
33786,0
34642,8494.81
35498,10957.79
36354,9445.94
37210,8855.15
38066,9096.2
38922,11604.42
39778,0
40634,8862.58
403,9168.35
1259,8995.66
2115,9527.06
2971,11191.94
3827,2418.5
4683,6640.51
5539,7622.76
6395,7488.48
7251,7108.71
8107,7185.55
8963,8233.38
9819,3790.94
10675,6698.43
11531,9398.18
12387,9501.42
13243,9457.09
14099,9965.36
14955,11734.14
15811,2725
16667,6929.81
17523,8057.65
18379,7956.2
19235,7555.3
20091,8205.18
20947,9138.87
21803,2656.05
22659,6877.11
23515,9224.43
24371,9673.42
25227,9132.71
26083,9883.78
26939,11762.05
27795,2549.76
28651,6634.81
29507,7910.56
30363,7750.17
31219,7377.86
32075,8198.94
32931,9130.17
33787,2525.73
34643,6618.14
35499,9294.95
36355,9577.78
37211,9065.43
38067,9908.64
38923,11999.42
39779,2536.22
40635,6766.9
404,10997.61
1260,11336.22
2116,11625.53
2972,13241.76
3828,0
4684,9832.71
5540,9656.71
6396,8760.28
7252,8362.05
8108,8458.93
8964,9361.95
9820,0
10676,10008.63
11532,12469.68
12388,11382.6
13244,11639.55
14100,11981.1
14956,13752.74
15812,0
16668,10260.32
17524,9962.27
18380,8678.75
19236,8161.95
20092,8337.97
20948,9335.91
21804,0
22660,9862.61
23516,12443.73
24372,11391.91
25228,11632.48
26084,12090.19
26940,13851.54
27796,0
28652,9730.79
29508,9597.3
30364,8804.87
31220,8244.73
32076,8214.48
32932,9414.51
33788,0
34644,9786.96
35500,12610.91
36356,11347.53
37212,11512.54
38068,12015.74
38924,13907.56
39780,0
40636,9787.27
405,11154.63
1261,11018.48
2117,14893.78
2973,15652.49
3829,0
4685,7953.91
5541,9014.37
6397,8867.58
7253,8315.06
8109,8331.8
8965,8589.36
9821,0
10677,8317.98
11533,11876.38
12389,11416.71
13245,11394.11
14101,15306.87
14957,16940.18
15813,0
16669,8843.03
17525,8909.47
18381,8822.35
19237,8290.37
20093,8334.86
20949,8931.91
21805,0
22661,8307.14
23517,11899.64
24373,11949.77
25229,12065.57
26085,15446.34
26941,16911.39
27797,0
28653,7768.13
29509,9143.38
30365,8935.17
31221,8608.11
32077,9060.17
32933,9722.17
33789,0
34645,7837.69
35501,11781.36
36357,11888.1
37213,11263.6
38069,17651.88
38925,14789.38
39781,0
40637,8034.16
406,8950.31
1262,8318.15
2118,8874.37
2974,10360.35
3830,0
4686,7041.18
5542,7601.24
6398,6673.25
7254,6474.43
8110,6509.16
8966,7100.83
9822,0
10678,7094.42
11534,9175.88
12390,9154.92
13246,8488.57
14102,8977.26
14958,10872.22
15814,0
16670,7493.78
17526,7506.45
18382,6765.78
19238,6438.57
20094,6567.01
20950,7156.38
21806,0
22662,7289.9
23518,9042.27
24374,8689.55
25230,8244.31
26086,8476.42
26942,10978.64
27798,0
28654,7153.97
29510,7516.23
30366,6782.44
31222,6401.37
32078,6516.18
32934,7105.36
33790,0
34646,7203.35
35502,9063.2
36358,8722.92
37214,8253
38070,8478.78
38926,10918.86
39782,0
40638,7192.57
407,7214.82
1263,7393.47
2119,7423.58
2975,7614.21
3831,4250.81
4687,6832.44
5543,6174.8
6399,6240.79
7255,6173.36
8111,6547.99
8967,6679.45
9823,4285.12
10679,6979.88
11535,7169.63
12391,7421.42
13247,7568.28
14103,7746.57
14959,8470.67
15815,5091.46
16671,6996.69
17527,6819.01
18383,7294.66
19239,7280.45
20095,7510.66
20951,7714.46
21807,5338.41
22663,7057.48
23519,8007.39
24375,8038.97
25231,8032.8
26087,8321.59
26943,9580.06
27799,5761.07
28655,7539.09
29511,7128.03
30367,7669.11
31223,7642.18
32079,7974.66
32935,8361
33791,7097.25
34647,7564.62
35503,8787.44
36359,8885.62
37215,8846.05
38071,9212.85
38927,9687.36
39783,7276.06
40639,7606.68
408,5123.58
1264,5194.25
2120,5962.15
2976,5858.71
3832,0
4688,4147.33
5544,4546.57
6400,4512.59
7256,4406.76
8112,4538.61
8968,5860.25
9824,0
10680,4188.53
11536,5334.81
12392,5155.36
13248,5268.99
14104,5963.85
14960,6440.19
15816,0
16672,4234.54
17528,4604.44
18384,4601.11
19240,4254.27
20096,4510.37
20952,5610.13
21808,0
22664,4071.74
23520,5423.86
24376,5167.47
25232,5130.68
26088,5812.08
26944,6115.22
27800,0
28656,4058.74
29512,4474.25
30368,4365.25
31224,4159.05
32080,4352.21
32936,5420.33
33792,0
34648,4126
35504,5347.29
36360,5088.38
37216,4950.7
38072,5628.01
38928,5781.88
39784,0
40640,4127.7
409,10516.2
1265,10430.34
2121,10627.64
2977,13356.9
3833,0
4689,9859.72
5545,9635.3
6401,9165.39
7257,9414.23
8113,9648.71
8969,10129.34
9825,0
10681,9882.49
11537,10858.37
12393,10909.69
13249,10895.84
14105,11398.88
14961,13693.39
15817,0
16673,10091.76
17529,9788.66
18385,9235.62
19241,9494.82
20097,9731.05
20953,10121.84
21809,0
22665,9936.84
23521,10260.43
24377,10345.09
25233,10960.39
26089,11206.82
26945,13682.21
27801,0
28657,9916.04
29513,9697.44
30369,9178.27
31225,9395.62
32081,9530.14
32937,9962.24
33793,0
34649,9901.12
35505,9658.57
36361,9918.47
37217,10144.11
38073,10353.52
38929,13058.79
39785,0
40641,9915.01
410,12362.23
1266,12684.71
2122,12959.24
2978,17012.07
3834,0
4690,7464.2
5546,9182.27
6402,8798.16
7258,8540.7
8114,8619.08
8970,9746.62
9826,0
10682,7460.6
11538,14223.4
12394,13079.96
13250,12937.69
14106,12995.85
14962,17783.37
15818,0
16674,7472.31
17530,9209.23
18386,8798.16
19242,8540.7
20098,8619.08
20954,9746.62
21810,0
22666,7472.31
23522,14248.43
24378,13083.26
25234,12940.58
26090,12972.6
26946,17783.37
27802,0
28658,7454.31
29514,9209.23
30370,8798.16
31226,8540.7
32082,8619.08
32938,9746.62
33794,0
34650,7454.31
35506,14265.62
36362,13123.49
37218,12961.25
38074,12978.48
38930,17783.37
39786,0
40642,7469.96
411,8431.04
1267,8407.45
2123,9306.92
2979,12639.05
3835,0
4691,6471.94
5547,6231.08
6403,4837.13
7259,4922.06
8115,4692.88
8971,5776.96
9827,0
10683,6377.05
11539,8895.6
12395,8365.18
13251,8490.63
14107,9498.37
14963,13024.61
15819,0
16675,6658.86
17531,6471.47
18387,4977.9
19243,5030.12
20099,4844.51
20955,5760.69
21811,0
22667,6395.12
23523,9062.91
24379,8360.6
25235,8566.69
26091,9708.96
26947,13113.19
27803,0
28659,6627.6
29515,6523.68
30371,5281.89
31227,5306.87
32083,4954.01
32939,5872.6
33795,0
34651,6725.67
35507,9311.04
36363,8577.39
37219,8906.69
38075,9781.74
38931,13209.38
39787,0
40643,6809.4
412,8502.49
1268,8741.72
2124,9911.81
2980,11265.18
3836,0
4692,5279.99
5548,7501.29
6404,7190.35
7260,7067.59
8116,6865.8
8972,7014.43
9828,0
10684,5308.29
11540,8899.47
12396,8965.11
13252,9031.69
14108,10392.37
14964,11654.88
15820,0
16676,5376.84
17532,7272.82
18388,6985.48
19244,6777.38
20100,6393.09
20956,6632.67
21812,0
22668,5426.92
23524,8607.3
24380,8288.88
25236,8600.32
26092,10344.45
26948,11671.49
27804,0
28660,5296.69
29516,7154.86
30372,7000.44
31228,6944.71
32084,6917.31
32940,7215.34
33796,0
34652,5322.07
35508,7869.08
36364,8540.19
37220,8220.1
38076,9770.02
38932,10992.5
39788,0
40644,5373.01
413,8178.55
1269,8713.97
2125,10917.08
2981,12329.27
3837,0
4693,5272.31
5549,8232.53
6405,6412.62
7261,6267.14
8117,7100.5
8973,7119.2
9829,0
10685,5423.57
11541,10961.57
12397,8777.84
13253,9192.48
14109,11430.86
14965,12435.1
15821,0
16677,5906.32
17533,9195.07
18389,6616.58
19245,6377.95
20101,6823.76
20957,6856.39
21813,0
22669,5562.62
23525,10898.53
24381,9006.36
25237,9507.29
26093,11294.4
26949,12460.83
27805,0
28661,5251.1
29517,8875.6
30373,6661.79
31229,6374.32
32085,7292.59
32941,7423.69
33797,0
34653,5176.85
35509,11236.1
36365,9000.12
37221,8433.43
38077,10966.51
38933,11220.1
39789,0
40645,5202.01
414,6242.91
1270,6244.39
2126,7179.92
2982,7770.55
3838,0
4694,5083.16
5550,4794.42
6406,4892.76
7262,4991.3
8118,5018.82
8974,5410.97
9830,0
10686,5109.79
11542,6505.36
12398,6348.89
13254,6247.95
14110,7044.45
14966,7719.62
15822,0
16678,5110.14
17534,5172.35
18390,4881.14
19246,4911.04
20102,4905.76
20958,5335.69
21814,0
22670,5102.51
23526,6067.17
24382,5841.99
25238,5755.66
26094,6794.58
26950,7628.48
27806,0
28662,5118.35
29518,4980.79
30374,4688.64
31230,4729.61
32086,4866.78
32942,5431.38
33798,0
34654,5161.23
35510,6760.43
36366,6527.74
37222,6285.32
38078,6852.56
38934,7977.14
39790,0
40646,5187.83
415,4153.35
1271,4094.9
2127,5058
2983,5453.82
3839,0
4695,2100.51
5551,3326.13
6407,3269.41
7263,3127.83
8119,3472.72
8975,4216.41
9831,0
10687,2137.38
11543,4006.58
12399,4281.68
13255,4133.79
14111,5151.74
14967,5676.79
15823,0
16679,2138.45
17535,3323.49
18391,3237.43
19247,3170.52
20103,3289.19
20959,4000.24
21815,0
22671,2080.81
23527,3919.56
24383,3702.39
25239,3814.14
26095,4309.42
26951,5220.89
27807,0
28663,2023.86
29519,3317.14
30375,3235.34
31231,3196.84
32087,3258.54
32943,4082.87
33799,0
34655,2024.57
35511,3906.35
36367,3680.77
37223,3793.84
38079,4441.27
38935,5205.9
39791,0
40647,2133.66
416,9745.64
1272,10297.98
2128,11422.09
2984,13316.62
3840,0
4696,11864.45
5552,9258.17
6408,9155.97
7264,9349.06
8120,10376.8
8976,10474.06
9832,0
10688,11803.28
11544,12437.75
12400,11025.45
13256,11195.4
14112,11308.17
14968,13127.68
15824,0
16680,11417.67
17536,9305.32
18392,9589.87
19248,9802.73
20104,10367.61
20960,9860.23
21816,0
22672,11306.89
23528,14185.97
24384,13103.01
25240,12490.98
26096,12644.19
26952,13568.65
27808,0
28664,0
29520,9214.08
30376,9918.51
31232,10090.77
32088,10676.25
32944,11077.17
33800,0
34656,12188.09
35512,14180.22
36368,13191.41
37224,12613.11
38080,12735.51
38936,13634.07
39792,0
40648,12522.8
417,8274.08
1273,8983.55
2129,9403.7
2985,10589.49
3841,0
4697,6862.15
5553,6205.5
6409,6343.05
7265,5483.6
8121,6192.74
8977,6516.2
9833,0
10689,6855.73
11545,8629.6
12401,8357.19
13257,8735.75
14113,9105.39
14969,10734.08
15825,0
16681,6855.73
17537,6207
18393,6343.05
19249,5483.6
20105,6192.74
20961,6516.2
21817,0
22673,6854.78
23529,8606.54
24385,8351.21
25241,8761.84
26097,9092.91
26953,10793.5
27809,0
28665,0
29521,6260.19
30377,6343.05
31233,5483.6
32089,6192.74
32945,6516.2
33801,0
34657,6866.06
35513,8605.19
36369,8343.48
37225,8749.13
38081,9085.05
38937,10780.11
39793,0
40649,6868.26
418,6709.13
1274,7125.53
2130,7792.22
2986,10007.17
3842,0
4698,5236.04
5554,5187.4
6410,5063.83
7266,5208.32
8122,5213.89
8978,5503.09
9834,0
10690,5403.67
11546,6889.28
12402,6869.08
13258,7294.27
14114,8591.34
14970,11356.97
15826,0
16682,6165.71
17538,6469.08
18394,5233.79
19250,5126.02
20106,5196.68
20962,5570.85
21818,0
22674,5440.51
23530,6755.22
24386,7036.19
25242,7739.37
26098,8992.25
26954,11376.56
27810,0
28666,5674.76
29522,5912.71
30378,5376.41
31234,5427.29
32090,5437.68
32946,5973.18
33802,0
34658,5376.74
35514,7176.84
36370,7088.67
37226,7305.42
38082,8739.1
38938,11016.53
39794,0
40650,5436.91
419,6281.99
1275,6695.45
2131,7573.27
2987,8448.93
3843,0
4699,4724.78
5555,5334.19
6411,5481.01
7267,5226.21
8123,5214.05
8979,5446.92
9835,0
10691,4741.39
11547,6786.44
12403,6487.18
13259,6766.4
14115,7457.89
14971,8632.8
15827,0
16683,4831.23
17539,5413.95
18395,5514.71
19251,5285.79
20107,5249.53
20963,5474.12
21819,0
22675,4765.36
23531,7087.45
24387,6824.79
25243,7050.64
26099,7717.34
26955,8716.14
27811,0
28667,0
29523,5295.41
30379,5474.86
31235,5373.09
32091,5507.78
32947,5701.3
33803,0
34659,5274.58
35515,7056.96
36371,6906.57
37227,7065.92
38083,7705.32
38939,8736.96
39795,0
40651,5106.68
420,2991.95
1276,3051.75
2132,3731.05
2988,4785.84
3844,0
4700,1347.98
5556,1757.85
6412,1852.34
7268,2016.3
8124,1903.22
8980,2039.03
9836,0
10692,1474.92
11548,3115.4
12404,3087.54
13260,3341.7
14116,4388.11
14972,5727.64
15828,0
16684,1523.11
17540,1754.05
18396,1690.29
19252,1873.5
20108,1877.31
20964,2007.47
21820,0
22676,1414.71
23532,3087.57
24388,3039.39
25244,3418.81
26100,4360.32
26956,5746.72
27812,0
28668,1517.64
29524,2030.81
30380,1968.61
31236,1986.94
32092,1992.35
32948,2158.59
33804,0
34660,1461.15
35516,3115.31
36372,3181.35
37228,3440.77
38084,4342.45
38940,5752.58
39796,0
40652,1472.98
421,11372.23
1277,11842.26
2133,13549.25
2989,17378.98
3845,0
4701,7748.18
5557,8301.58
6413,8862.84
7269,8681.29
8125,8479.78
8981,9243.47
9837,0
10693,7892.23
11549,11663.82
12405,12564.48
13261,12876.8
14117,13879.67
14973,17406.6
15829,0
16685,8281.49
17541,8276.52
18397,8705.84
19253,8567.81
20109,8395.51
20965,9059.78
21821,0
22677,7846.5
23533,11524.08
24389,12465.11
25245,12624.8
26101,13750.14
26957,17366.13
27813,0
28669,7913.83
29525,8284.78
30381,8711.3
31237,8589.27
32093,8457.54
32949,9613.09
33805,0
34661,7675.14
35517,11844.15
36373,12276.88
37229,12093.23
38085,13154.98
38941,16397.16
39797,0
40653,7836.15
422,7594.52
1278,7376.85
2134,7286.92
2990,8344.58
3846,0
4702,5866.23
5558,6029.01
6414,5314.33
7270,5303.93
8126,5411.44
8982,5661.18
9838,0
10694,5813.62
11550,6948.76
12406,7339.42
13262,7115.26
14118,6998.89
14974,8597.48
15830,0
16686,5918.59
17542,6023.33
18398,5388.25
19254,5326.96
20110,5474.03
20966,5736.17
21822,0
22678,5881.37
23534,6927.27
24390,7312.41
25246,7054.86
26102,6947.17
26958,8666.17
27814,0
28670,0
29526,6023.38
30382,5435.86
31238,5581.7
32094,5781.46
32950,5987.65
33806,0
34662,5879.77
35518,6972.9
36374,7362.25
37230,7146.17
38086,7018.87
38942,8555.02
39798,0
40654,5878.32
423,5110.17
1279,5360.04
2135,5864.64
2991,8111.54
3847,0
4703,5284.22
5559,4958.29
6415,5268.72
7271,5332.71
8127,5119.91
8983,6667.85
9839,0
10695,5240.1
11551,6110.34
12407,5786.62
13263,6205.12
14119,7439.45
14975,13895.28
15831,0
16687,6831.26
17543,5733.86
18399,5141.68
19255,5093.61
20111,4373.18
20967,5566.27
21823,0
22679,7355.3
23535,6414.69
24391,6092.66
25247,6563.66
26103,8120.43
26959,14163.34
27815,0
28671,7438.79
29527,5970.7
30383,5023.15
31239,4857.44
32095,4085.36
32951,5193.65
33807,0
34663,5680.22
35519,5740.06
36375,5330.9
37231,5401.7
38087,6281.57
38943,9893.51
39799,0
40655,5357.36
424,5311.35
1280,5516.64
2136,5397.82
2992,6049.79
3848,0
4704,3283.06
5560,4490.41
6416,4111.7
7272,4189.62
8128,4150.81
8984,4609.3
9840,0
10696,3275.74
11552,5920.74
12408,5337.33
13264,5548.77
14120,5414.2
14976,6090.22
15832,0
16688,3317.46
17544,4480.13
18400,4105.84
19256,4012.42
20112,4028.96
20968,4553.18
21824,0
22680,3273.35
23536,5735.95
24392,4853.81
25248,5068.52
26104,4915.77
26960,5443.23
27816,0
28672,3387.2
29528,4478.31
30384,4034.55
31240,4002.44
32096,4029.09
32952,4523.21
33808,0
34664,3364.98
35520,5735.95
36376,4839.15
37232,5048.42
38088,4892.08
38944,5422.77
39800,0
40656,3228.39
425,5989.24
1281,6006.59
2137,5904.97
2993,7449.62
3849,0
4705,5405.73
5561,4658.47
6417,4377.65
7273,4294.68
8129,4247.28
8985,4546.55
9841,0
10697,5405.73
11553,6076.19
12409,5944.79
13265,6296.59
14121,6000.85
14977,7619.9
15833,0
16689,5867.85
17545,4595.48
18401,4346.66
19257,4242.14
20113,4208.5
20969,4523.86
21825,0
22681,5837.73
23537,6162.22
24393,5654.7
25249,5908.14
26105,5812.79
26961,7616.4
27817,0
28673,5894.63
29529,4606.51
30385,4359.59
31241,4257.07
32097,4221.51
32953,4527.16
33809,0
34665,5887.57
35521,6314.95
36377,5731.46
37233,5764.84
38089,5713.94
38945,7617.44
39801,0
40657,5900.7
426,6995.57
1282,7083.69
2138,8351.23
2994,8677.03
3850,0
4706,4964.67
5562,5957.2
6418,5446.25
7274,5584.33
8130,6102.78
8986,6803.95
9842,0
10698,5092.44
11554,7874.98
12410,7122.57
13266,7217.63
14122,8328.07
14978,8678.91
15834,0
16690,5380.54
17546,6562.51
18402,5405.65
19258,5556.82
20114,6098.25
20970,6599.48
21826,0
22682,4961.62
23538,8006.71
24394,6543.19
25250,6577.87
26106,6996.9
26962,7509.58
27818,0
28674,4996.1
29530,5788.26
30386,5245.92
31242,5435.2
32098,5930.4
32954,6640.93
33810,0
34666,4950.42
35522,8188.64
36378,6833.2
37234,6662.01
38090,7013.4
38946,7449.17
39802,0
40658,4925.03
427,8685.23
1283,9470.24
2139,12142.56
2995,12908.83
3851,0
4707,3865.26
5563,5922.75
6419,6121.45
7275,5778.63
8131,5498.45
8987,5853.77
9843,0
10699,3880.72
11555,7920.09
12411,7891.7
13267,9493.27
14123,11347.65
14979,14178.61
15835,0
16691,4348.74
17547,5548.93
18403,5338.39
19259,5197.13
20115,5175.97
20971,5529.77
21827,0
22683,4159.48
23539,7814.66
24395,8216.27
25251,9394.35
26107,11137.99
26963,14155.23
27819,0
28675,4192.55
29531,5692.77
30387,6086.55
31243,5870.8
32099,5746.23
32955,5972.57
33811,0
34667,4237.94
35523,8260.54
36379,8942.87
37235,9877
38091,11454.28
38947,14031.62
39803,0
40659,4295.86
428,7219.11
1284,6862.69
2140,6805.93
